Date,Latitude,Longitude,Altitude,NO2,PM2.5,O3,PM10
2023-11-09 18:35:00+00:00,46.5592,15.656191,270.0,32.0,7.0,0,13.0
2023-03-13 12:35:00+00:00,46.5592,15.656191,270.0,23.0,6.0,0,13.0
2023-10-29 03:35:00+00:00,46.5592,15.656191,270.0,14.0,11.0,0,13.0
2023-03-13 12:15:00+00:00,46.5592,15.656191,270.0,23.0,6.0,0,13.0
2023-10-29 01:35:00+00:00,46.5592,15.656191,270.0,11.0,10.0,0,13.0
2023-10-27 23:35:00+00:00,46.5592,15.656191,270.0,19.0,9.0,0,13.0
2023-03-15 21:35:00+00:00,46.5592,15.656191,270.0,26.0,7.0,0,13.0
2023-06-28 23:35:00+00:00,46.5592,15.656191,270.0,15.0,6.0,0,13.0
2023-03-02 09:15:00+00:00,46.5592,15.656191,270.0,27.0,10.0,0,13.0
2023-10-20 04:35:00+00:00,46.5592,15.656191,270.0,2.0,7.0,0,13.0
2023-03-11 21:35:00+00:00,46.5592,15.656191,270.0,23.0,9.0,0,13.0
2023-10-30 15:35:00+00:00,46.5592,15.656191,270.0,18.0,6.0,0,13.0
2023-03-15 21:15:00+00:00,46.5592,15.656191,270.0,26.0,7.0,0,13.0
2023-02-25 10:15:00+00:00,46.5592,15.656191,270.0,31.0,7.0,0,13.0
2023-06-29 20:35:00+00:00,46.5592,15.656191,270.0,18.0,7.0,0,13.0
2023-11-22 16:35:00+00:00,46.5592,15.656191,270.0,31.0,7.0,0,13.0
2023-06-29 17:35:00+00:00,46.5592,15.656191,270.0,31.0,7.0,0,13.0
2023-06-29 16:35:00+00:00,46.5592,15.656191,270.0,25.0,7.0,0,13.0
2023-06-25 01:35:00+00:00,46.5592,15.656191,270.0,13.0,8.0,0,13.0
2023-10-31 01:35:00+00:00,46.5592,15.656191,270.0,14.0,8.0,0,13.0
2023-06-29 14:35:00+00:00,46.5592,15.656191,270.0,24.0,7.0,0,13.0
2023-10-30 21:35:00+00:00,46.5592,15.656191,270.0,16.0,7.0,0,13.0
2023-08-24 07:35:00+00:00,46.5592,15.656191,270.0,13.0,8.0,0,13.0
2023-10-30 17:35:00+00:00,46.5592,15.656191,270.0,29.0,7.0,0,13.0
2023-03-11 21:15:00+00:00,46.5592,15.656191,270.0,23.0,9.0,0,13.0
2023-08-27 11:35:00+00:00,46.5592,15.656191,270.0,10.0,7.0,0,13.0
2023-06-27 19:35:00+00:00,46.5592,15.656191,270.0,24.0,10.0,0,13.0
2023-10-26 11:35:00+00:00,46.5592,15.656191,270.0,31.0,5.0,0,13.0
2023-08-27 09:35:00+00:00,46.5592,15.656191,270.0,11.0,7.0,0,13.0
2023-10-25 20:35:00+00:00,46.5592,15.656191,270.0,43.0,6.0,0,13.0
2023-10-22 05:35:00+00:00,46.5592,15.656191,270.0,12.0,9.0,0,13.0
2023-10-22 06:35:00+00:00,46.5592,15.656191,270.0,8.0,9.0,0,13.0
2023-10-22 07:35:00+00:00,46.5592,15.656191,270.0,14.0,8.0,0,13.0
2023-10-22 22:35:00+00:00,46.5592,15.656191,270.0,27.0,9.0,0,13.0
2023-10-22 23:35:00+00:00,46.5592,15.656191,270.0,14.0,9.0,0,13.0
2023-10-23 01:35:00+00:00,46.5592,15.656191,270.0,7.0,9.0,0,13.0
2023-09-05 13:35:00+00:00,46.5592,15.656191,270.0,19.0,8.0,0,13.0
2023-03-14 04:15:00+00:00,46.5592,15.656191,270.0,5.0,6.0,0,13.0
2023-03-14 04:35:00+00:00,46.5592,15.656191,270.0,5.0,6.0,0,13.0
2023-09-02 02:35:00+00:00,46.5592,15.656191,270.0,7.0,8.0,0,13.0
2023-09-02 01:35:00+00:00,46.5592,15.656191,270.0,8.0,9.0,0,13.0
2023-08-29 12:35:00+00:00,46.5592,15.656191,270.0,26.0,8.0,0,13.0
2023-07-08 06:35:00+00:00,46.5592,15.656191,270.0,12.0,8.0,0,13.0
2023-07-08 08:35:00+00:00,46.5592,15.656191,270.0,10.0,8.0,0,13.0
2023-07-08 17:35:00+00:00,46.5592,15.656191,270.0,15.0,7.0,0,13.0
2023-07-08 19:35:00+00:00,46.5592,15.656191,270.0,25.0,8.0,0,13.0
2023-07-21 00:35:00+00:00,46.5592,15.656191,270.0,6.0,10.0,0,13.0
2023-07-20 15:35:00+00:00,46.5592,15.656191,270.0,31.0,6.0,0,13.0
2023-06-28 02:35:00+00:00,46.5592,15.656191,270.0,7.0,10.0,0,13.0
2023-09-05 11:35:00+00:00,46.5592,15.656191,270.0,18.0,8.0,0,13.0
2023-10-15 23:35:00+00:00,46.5592,15.656191,270.0,7.0,9.0,0,13.0
2023-10-17 00:35:00+00:00,46.5592,15.656191,270.0,10.0,10.0,0,13.0
2023-10-17 08:35:00+00:00,46.5592,15.656191,270.0,22.0,8.0,0,13.0
2023-09-05 05:35:00+00:00,46.5592,15.656191,270.0,6.0,8.0,0,13.0
2023-11-08 16:35:00+00:00,46.5592,15.656191,270.0,55.0,5.0,0,13.0
2023-11-08 14:35:00+00:00,46.5592,15.656191,270.0,45.0,5.0,0,13.0
2023-12-03 08:35:00+00:00,46.5592,15.656191,270.0,23.0,13.0,0,13.0
2023-12-01 21:35:00+00:00,46.5592,15.656191,270.0,22.0,12.0,0,13.0
2023-12-01 20:35:00+00:00,46.5592,15.656191,270.0,25.0,12.0,0,13.0
2023-07-05 21:35:00+00:00,46.5592,15.656191,270.0,31.0,7.0,0,13.0
2023-09-04 10:35:00+00:00,46.5592,15.656191,270.0,23.0,8.0,0,13.0
2023-09-04 09:35:00+00:00,46.5592,15.656191,270.0,25.0,8.0,0,13.0
2023-09-04 06:35:00+00:00,46.5592,15.656191,270.0,10.0,8.0,0,13.0
2023-07-05 18:35:00+00:00,46.5592,15.656191,270.0,28.0,7.0,0,13.0
2023-07-05 17:35:00+00:00,46.5592,15.656191,270.0,26.0,7.0,0,13.0
2023-07-05 14:35:00+00:00,46.5592,15.656191,270.0,26.0,6.0,0,13.0
2023-07-20 13:35:00+00:00,46.5592,15.656191,270.0,38.0,6.0,0,13.0
2023-07-08 21:35:00+00:00,46.5592,15.656191,270.0,21.0,8.0,0,13.0
2023-07-20 05:35:00+00:00,46.5592,15.656191,270.0,5.0,7.0,0,13.0
2023-06-18 04:35:00+00:00,46.5592,15.656191,270.0,4.0,9.0,0,13.0
2023-02-25 10:35:00+00:00,46.5592,15.656191,270.0,31.0,7.0,0,13.0
2023-11-01 21:35:00+00:00,46.5592,15.656191,270.0,18.0,10.0,0,13.0
2023-08-12 20:35:00+00:00,46.5592,15.656191,270.0,24.0,7.0,0,13.0
2023-08-12 12:35:00+00:00,46.5592,15.656191,270.0,18.0,7.0,0,13.0
2023-08-12 11:35:00+00:00,46.5592,15.656191,270.0,24.0,8.0,0,13.0
2023-11-19 00:35:00+00:00,46.5592,15.656191,270.0,15.0,11.0,0,13.0
2023-07-11 05:35:00+00:00,46.5592,15.656191,270.0,4.0,10.0,0,13.0
2023-07-04 16:35:00+00:00,46.5592,15.656191,270.0,36.0,7.0,0,13.0
2023-07-01 05:35:00+00:00,46.5592,15.656191,270.0,5.0,9.0,0,13.0
2023-07-20 04:35:00+00:00,46.5592,15.656191,270.0,9.0,6.0,0,13.0
2023-07-09 09:35:00+00:00,46.5592,15.656191,270.0,7.0,9.0,0,13.0
2023-07-20 01:35:00+00:00,46.5592,15.656191,270.0,6.0,8.0,0,13.0
2023-07-20 00:35:00+00:00,46.5592,15.656191,270.0,8.0,8.0,0,13.0
2023-07-04 11:35:00+00:00,46.5592,15.656191,270.0,32.0,5.0,0,13.0
2023-07-04 10:35:00+00:00,46.5592,15.656191,270.0,,5.0,0,13.0
2023-07-19 01:35:00+00:00,46.5592,15.656191,270.0,7.0,7.0,0,13.0
2023-08-15 06:35:00+00:00,46.5592,15.656191,270.0,4.0,10.0,0,13.0
2023-11-27 23:35:00+00:00,46.5592,15.656191,270.0,9.0,10.0,0,13.0
2023-07-03 22:35:00+00:00,46.5592,15.656191,270.0,12.0,9.0,0,13.0
2023-08-28 14:35:00+00:00,46.5592,15.656191,270.0,17.0,5.0,0,13.0
2023-11-26 01:35:00+00:00,46.5592,15.656191,270.0,22.0,11.0,0,13.0
2023-08-15 03:35:00+00:00,46.5592,15.656191,270.0,2.0,9.0,0,13.0
2023-11-25 03:35:00+00:00,46.5592,15.656191,270.0,9.0,11.0,0,13.0
2023-07-01 06:35:00+00:00,46.5592,15.656191,270.0,7.0,9.0,0,13.0
2023-10-21 18:35:00+00:00,46.5592,15.656191,270.0,30.0,7.0,0,13.0
2023-03-09 16:35:00+00:00,46.5592,15.656191,270.0,36.0,3.0,0,12.0
2023-09-25 19:35:00+00:00,46.5592,15.656191,270.0,19.0,6.0,0,12.0
2023-10-17 13:35:00+00:00,46.5592,15.656191,270.0,20.0,6.0,0,12.0
2023-03-10 23:35:00+00:00,46.5592,15.656191,270.0,13.0,9.0,0,12.0
2023-10-19 11:35:00+00:00,46.5592,15.656191,270.0,38.0,5.0,0,12.0
2023-10-19 13:35:00+00:00,46.5592,15.656191,270.0,25.0,6.0,0,12.0
2023-09-04 16:35:00+00:00,46.5592,15.656191,270.0,34.0,5.0,0,12.0
2023-09-04 13:35:00+00:00,46.5592,15.656191,270.0,22.0,7.0,0,12.0
2023-09-04 12:35:00+00:00,46.5592,15.656191,270.0,18.0,8.0,0,12.0
2023-09-04 07:35:00+00:00,46.5592,15.656191,270.0,18.0,7.0,0,12.0
2023-09-04 05:35:00+00:00,46.5592,15.656191,270.0,5.0,8.0,0,12.0
2023-10-21 03:35:00+00:00,46.5592,15.656191,270.0,8.0,5.0,0,12.0
2023-09-04 04:35:00+00:00,46.5592,15.656191,270.0,7.0,8.0,0,12.0
2023-07-03 23:35:00+00:00,46.5592,15.656191,270.0,10.0,9.0,0,12.0
2023-07-04 17:35:00+00:00,46.5592,15.656191,270.0,33.0,6.0,0,12.0
2023-07-04 19:35:00+00:00,46.5592,15.656191,270.0,25.0,7.0,0,12.0
2023-07-04 20:35:00+00:00,46.5592,15.656191,270.0,23.0,6.0,0,12.0
2023-10-17 14:35:00+00:00,46.5592,15.656191,270.0,,7.0,0,12.0
2023-09-03 04:35:00+00:00,46.5592,15.656191,270.0,4.0,9.0,0,12.0
2023-07-30 05:35:00+00:00,46.5592,15.656191,270.0,8.0,8.0,0,12.0
2023-03-16 17:35:00+00:00,46.5592,15.656191,270.0,46.0,5.0,0,12.0
2023-09-26 10:35:00+00:00,46.5592,15.656191,270.0,10.0,6.0,0,12.0
2023-09-26 11:35:00+00:00,46.5592,15.656191,270.0,10.0,7.0,0,12.0
2023-09-27 09:35:00+00:00,46.5592,15.656191,270.0,12.0,7.0,0,12.0
2023-03-16 17:15:00+00:00,46.5592,15.656191,270.0,46.0,5.0,0,12.0
2023-10-16 09:35:00+00:00,46.5592,15.656191,270.0,29.0,7.0,0,12.0
2023-10-16 10:35:00+00:00,46.5592,15.656191,270.0,24.0,6.0,0,12.0
2023-10-17 02:35:00+00:00,46.5592,15.656191,270.0,7.0,8.0,0,12.0
2023-07-04 21:35:00+00:00,46.5592,15.656191,270.0,17.0,7.0,0,12.0
2023-09-03 03:35:00+00:00,46.5592,15.656191,270.0,6.0,8.0,0,12.0
2023-07-05 19:35:00+00:00,46.5592,15.656191,270.0,21.0,8.0,0,12.0
2023-03-16 09:35:00+00:00,46.5592,15.656191,270.0,26.0,5.0,0,12.0
2023-10-26 15:35:00+00:00,46.5592,15.656191,270.0,43.0,5.0,0,12.0
2023-10-27 22:35:00+00:00,46.5592,15.656191,270.0,31.0,8.0,0,12.0
2023-06-29 15:35:00+00:00,46.5592,15.656191,270.0,28.0,7.0,0,12.0
2023-10-28 10:35:00+00:00,46.5592,15.656191,270.0,17.0,7.0,0,12.0
2023-10-28 19:35:00+00:00,46.5592,15.656191,270.0,,7.0,0,12.0
2023-03-16 09:15:00+00:00,46.5592,15.656191,270.0,26.0,5.0,0,12.0
2023-10-29 04:35:00+00:00,46.5592,15.656191,270.0,9.0,10.0,0,12.0
2023-10-25 04:35:00+00:00,46.5592,15.656191,270.0,4.0,7.0,0,12.0
2023-09-03 02:35:00+00:00,46.5592,15.656191,270.0,5.0,8.0,0,12.0
2023-10-23 20:35:00+00:00,46.5592,15.656191,270.0,37.0,6.0,0,12.0
2023-10-21 21:35:00+00:00,46.5592,15.656191,270.0,15.0,7.0,0,12.0
2023-10-22 01:35:00+00:00,46.5592,15.656191,270.0,13.0,7.0,0,12.0
2023-10-22 02:35:00+00:00,46.5592,15.656191,270.0,13.0,7.0,0,12.0
2023-09-02 13:35:00+00:00,46.5592,15.656191,270.0,20.0,6.0,0,12.0
2023-09-02 09:35:00+00:00,46.5592,15.656191,270.0,8.0,7.0,0,12.0
2023-09-02 08:35:00+00:00,46.5592,15.656191,270.0,7.0,7.0,0,12.0
2023-07-05 06:35:00+00:00,46.5592,15.656191,270.0,12.0,8.0,0,12.0
2023-09-02 03:35:00+00:00,46.5592,15.656191,270.0,4.0,7.0,0,12.0
2023-09-02 00:35:00+00:00,46.5592,15.656191,270.0,10.0,7.0,0,12.0
2023-09-01 20:35:00+00:00,46.5592,15.656191,270.0,24.0,7.0,0,12.0
2023-09-01 19:35:00+00:00,46.5592,15.656191,270.0,36.0,6.0,0,12.0
2023-09-01 18:35:00+00:00,46.5592,15.656191,270.0,25.0,6.0,0,12.0
2023-09-01 17:35:00+00:00,46.5592,15.656191,270.0,23.0,6.0,0,12.0
2023-10-23 15:35:00+00:00,46.5592,15.656191,270.0,27.0,4.0,0,12.0
2023-09-01 08:35:00+00:00,46.5592,15.656191,270.0,15.0,6.0,0,12.0
2023-09-25 18:35:00+00:00,46.5592,15.656191,270.0,15.0,6.0,0,12.0
2023-03-09 16:15:00+00:00,46.5592,15.656191,270.0,36.0,3.0,0,12.0
2023-09-14 17:35:00+00:00,46.5592,15.656191,270.0,36.0,5.0,0,12.0
2023-06-24 08:35:00+00:00,46.5592,15.656191,270.0,8.0,6.0,0,12.0
2023-09-07 05:35:00+00:00,46.5592,15.656191,270.0,3.0,8.0,0,12.0
2023-09-05 15:35:00+00:00,46.5592,15.656191,270.0,23.0,7.0,0,12.0
2023-06-24 01:35:00+00:00,46.5592,15.656191,270.0,4.0,6.0,0,12.0
2023-09-15 18:35:00+00:00,46.5592,15.656191,270.0,31.0,6.0,0,12.0
2023-07-03 19:35:00+00:00,46.5592,15.656191,270.0,17.0,8.0,0,12.0
2023-06-23 23:35:00+00:00,46.5592,15.656191,270.0,11.0,6.0,0,12.0
2023-09-16 11:35:00+00:00,46.5592,15.656191,270.0,22.0,6.0,0,12.0
2023-09-05 06:35:00+00:00,46.5592,15.656191,270.0,10.0,7.0,0,12.0
2023-09-16 15:35:00+00:00,46.5592,15.656191,270.0,16.0,5.0,0,12.0
2023-09-16 16:35:00+00:00,46.5592,15.656191,270.0,17.0,6.0,0,12.0
2023-09-04 23:35:00+00:00,46.5592,15.656191,270.0,11.0,7.0,0,12.0
2023-09-04 17:35:00+00:00,46.5592,15.656191,270.0,,5.0,0,12.0
2023-06-28 06:35:00+00:00,46.5592,15.656191,270.0,10.0,8.0,0,12.0
2023-06-28 03:35:00+00:00,46.5592,15.656191,270.0,6.0,8.0,0,12.0
2023-06-29 21:35:00+00:00,46.5592,15.656191,270.0,17.0,7.0,0,12.0
2023-06-25 09:35:00+00:00,46.5592,15.656191,270.0,15.0,8.0,0,12.0
2023-06-30 03:35:00+00:00,46.5592,15.656191,270.0,3.0,8.0,0,12.0
2023-06-30 04:35:00+00:00,46.5592,15.656191,270.0,4.0,7.0,0,12.0
2023-09-14 13:35:00+00:00,46.5592,15.656191,270.0,27.0,6.0,0,12.0
2023-06-25 04:35:00+00:00,46.5592,15.656191,270.0,5.0,7.0,0,12.0
2023-06-30 05:35:00+00:00,46.5592,15.656191,270.0,6.0,8.0,0,12.0
2023-09-08 03:35:00+00:00,46.5592,15.656191,270.0,3.0,8.0,0,12.0
2023-09-04 18:35:00+00:00,46.5592,15.656191,270.0,37.0,5.0,0,12.0
2023-03-10 23:15:00+00:00,46.5592,15.656191,270.0,13.0,9.0,0,12.0
2023-09-20 08:35:00+00:00,46.5592,15.656191,270.0,17.0,5.0,0,12.0
2023-09-21 05:35:00+00:00,46.5592,15.656191,270.0,8.0,7.0,0,12.0
2023-03-17 02:35:00+00:00,46.5592,15.656191,270.0,17.0,9.0,0,12.0
2023-09-21 22:35:00+00:00,46.5592,15.656191,270.0,15.0,5.0,0,12.0
2023-09-22 04:35:00+00:00,46.5592,15.656191,270.0,3.0,6.0,0,12.0
2023-09-22 05:35:00+00:00,46.5592,15.656191,270.0,3.0,6.0,0,12.0
2023-03-17 02:15:00+00:00,46.5592,15.656191,270.0,17.0,9.0,0,12.0
2023-09-25 09:35:00+00:00,46.5592,15.656191,270.0,17.0,6.0,0,12.0
2023-09-20 10:35:00+00:00,46.5592,15.656191,270.0,14.0,5.0,0,12.0
2023-09-17 07:35:00+00:00,46.5592,15.656191,270.0,4.0,9.0,0,12.0
2023-09-17 08:35:00+00:00,46.5592,15.656191,270.0,10.0,9.0,0,12.0
2023-09-17 18:35:00+00:00,46.5592,15.656191,270.0,10.0,8.0,0,12.0
2023-09-18 00:35:00+00:00,46.5592,15.656191,270.0,10.0,9.0,0,12.0
2023-09-18 02:35:00+00:00,46.5592,15.656191,270.0,5.0,9.0,0,12.0
2023-09-18 05:35:00+00:00,46.5592,15.656191,270.0,4.0,9.0,0,12.0
2023-09-18 06:35:00+00:00,46.5592,15.656191,270.0,11.0,9.0,0,12.0
2023-09-19 21:35:00+00:00,46.5592,15.656191,270.0,15.0,6.0,0,12.0
2023-10-29 07:35:00+00:00,46.5592,15.656191,270.0,17.0,8.0,0,12.0
2023-07-05 20:35:00+00:00,46.5592,15.656191,270.0,27.0,7.0,0,12.0
2023-08-13 02:35:00+00:00,46.5592,15.656191,270.0,17.0,8.0,0,12.0
2023-11-12 13:35:00+00:00,46.5592,15.656191,270.0,17.0,9.0,0,12.0
2023-07-20 18:35:00+00:00,46.5592,15.656191,270.0,,5.0,0,12.0
2023-08-09 09:35:00+00:00,46.5592,15.656191,270.0,23.0,4.0,0,12.0
2023-11-14 08:35:00+00:00,46.5592,15.656191,270.0,37.0,7.0,0,12.0
2023-07-21 22:35:00+00:00,46.5592,15.656191,270.0,17.0,6.0,0,12.0
2023-11-14 14:35:00+00:00,46.5592,15.656191,270.0,32.0,5.0,0,12.0
2023-07-22 03:35:00+00:00,46.5592,15.656191,270.0,4.0,5.0,0,12.0
2023-08-08 09:35:00+00:00,46.5592,15.656191,270.0,15.0,4.0,0,12.0
2023-07-22 04:35:00+00:00,46.5592,15.656191,270.0,5.0,8.0,0,12.0
2023-08-03 15:35:00+00:00,46.5592,15.656191,270.0,24.0,6.0,0,12.0
2023-07-22 11:35:00+00:00,46.5592,15.656191,270.0,27.0,6.0,0,12.0
2023-07-22 14:35:00+00:00,46.5592,15.656191,270.0,22.0,7.0,0,12.0
2023-07-23 00:35:00+00:00,46.5592,15.656191,270.0,11.0,8.0,0,12.0
2023-11-16 14:35:00+00:00,46.5592,15.656191,270.0,19.0,6.0,0,12.0
2023-11-16 16:35:00+00:00,46.5592,15.656191,270.0,31.0,8.0,0,12.0
2023-11-12 12:35:00+00:00,46.5592,15.656191,270.0,20.0,9.0,0,12.0
2023-07-20 14:35:00+00:00,46.5592,15.656191,270.0,32.0,6.0,0,12.0
2023-11-12 01:35:00+00:00,46.5592,15.656191,270.0,,10.0,0,12.0
2023-07-19 03:35:00+00:00,46.5592,15.656191,270.0,2.0,6.0,0,12.0
2023-08-13 00:35:00+00:00,46.5592,15.656191,270.0,20.0,8.0,0,12.0
2023-08-12 23:35:00+00:00,46.5592,15.656191,270.0,21.0,7.0,0,12.0
2023-08-12 19:35:00+00:00,46.5592,15.656191,270.0,14.0,7.0,0,12.0
2023-07-18 01:35:00+00:00,46.5592,15.656191,270.0,8.0,8.0,0,12.0
2023-07-19 02:35:00+00:00,46.5592,15.656191,270.0,4.0,6.0,0,12.0
2023-11-09 01:35:00+00:00,46.5592,15.656191,270.0,11.0,10.0,0,12.0
2023-11-09 17:35:00+00:00,46.5592,15.656191,270.0,39.0,6.0,0,12.0
2023-08-11 11:35:00+00:00,46.5592,15.656191,270.0,25.0,5.0,0,12.0
2023-07-19 15:35:00+00:00,46.5592,15.656191,270.0,35.0,5.0,0,12.0
2023-07-20 07:35:00+00:00,46.5592,15.656191,270.0,11.0,6.0,0,12.0
2023-08-11 21:35:00+00:00,46.5592,15.656191,270.0,26.0,6.0,0,12.0
2023-08-11 20:35:00+00:00,46.5592,15.656191,270.0,36.0,6.0,0,12.0
2023-11-10 13:35:00+00:00,46.5592,15.656191,270.0,43.0,10.0,0,12.0
2023-11-10 15:35:00+00:00,46.5592,15.656191,270.0,51.0,9.0,0,12.0
2023-11-16 17:35:00+00:00,46.5592,15.656191,270.0,23.0,8.0,0,12.0
2023-03-12 18:35:00+00:00,46.5592,15.656191,270.0,22.0,10.0,0,12.0
2023-12-04 01:35:00+00:00,46.5592,15.656191,270.0,11.0,11.0,0,12.0
2023-07-23 19:35:00+00:00,46.5592,15.656191,270.0,14.0,8.0,0,12.0
2023-12-01 22:35:00+00:00,46.5592,15.656191,270.0,22.0,10.0,0,12.0
2023-12-01 23:35:00+00:00,46.5592,15.656191,270.0,20.0,11.0,0,12.0
2023-07-23 21:35:00+00:00,46.5592,15.656191,270.0,11.0,8.0,0,12.0
2023-07-23 22:35:00+00:00,46.5592,15.656191,270.0,17.0,8.0,0,12.0
2023-07-25 07:35:00+00:00,46.5592,15.656191,270.0,19.0,6.0,0,12.0
2023-07-27 06:35:00+00:00,46.5592,15.656191,270.0,10.0,7.0,0,12.0
2023-07-23 18:35:00+00:00,46.5592,15.656191,270.0,12.0,7.0,0,12.0
2023-07-27 08:35:00+00:00,46.5592,15.656191,270.0,16.0,5.0,0,12.0
2023-12-07 12:35:00+00:00,46.5592,15.656191,270.0,19.0,11.0,0,12.0
2023-07-28 19:35:00+00:00,46.5592,15.656191,270.0,30.0,5.0,0,12.0
2023-07-28 22:35:00+00:00,46.5592,15.656191,270.0,,6.0,0,12.0
2023-07-29 09:35:00+00:00,46.5592,15.656191,270.0,15.0,7.0,0,12.0
2023-07-29 12:35:00+00:00,46.5592,15.656191,270.0,24.0,6.0,0,12.0
2023-11-28 11:35:00+00:00,46.5592,15.656191,270.0,26.0,10.0,0,12.0
2023-11-26 16:35:00+00:00,46.5592,15.656191,270.0,28.0,9.0,0,12.0
2023-11-18 01:35:00+00:00,46.5592,15.656191,270.0,11.0,9.0,0,12.0
2023-11-20 03:35:00+00:00,46.5592,15.656191,270.0,14.0,10.0,0,12.0
2023-03-12 18:15:00+00:00,46.5592,15.656191,270.0,22.0,10.0,0,12.0
2023-07-31 10:35:00+00:00,46.5592,15.656191,270.0,20.0,5.0,0,12.0
2023-11-22 05:35:00+00:00,46.5592,15.656191,270.0,8.0,9.0,0,12.0
2023-11-26 09:35:00+00:00,46.5592,15.656191,270.0,34.0,10.0,0,12.0
2023-11-26 12:35:00+00:00,46.5592,15.656191,270.0,19.0,7.0,0,12.0
2023-07-15 10:35:00+00:00,46.5592,15.656191,270.0,28.0,6.0,0,12.0
2023-06-29 08:35:00+00:00,46.5592,15.656191,270.0,,6.0,0,12.0
2023-07-15 09:35:00+00:00,46.5592,15.656191,270.0,14.0,7.0,0,12.0
2023-11-01 18:35:00+00:00,46.5592,15.656191,270.0,25.0,9.0,0,12.0
2023-11-01 20:35:00+00:00,46.5592,15.656191,270.0,,8.0,0,12.0
2023-03-08 16:35:00+00:00,46.5592,15.656191,270.0,27.0,4.0,0,12.0
2023-08-24 06:35:00+00:00,46.5592,15.656191,270.0,8.0,9.0,0,12.0
2023-07-07 18:35:00+00:00,46.5592,15.656191,270.0,35.0,6.0,0,12.0
2023-08-23 03:35:00+00:00,46.5592,15.656191,270.0,2.0,8.0,0,12.0
2023-07-07 20:35:00+00:00,46.5592,15.656191,270.0,35.0,6.0,0,12.0
2023-07-08 03:35:00+00:00,46.5592,15.656191,270.0,4.0,7.0,0,12.0
2023-07-08 15:35:00+00:00,46.5592,15.656191,270.0,15.0,6.0,0,12.0
2023-07-08 14:35:00+00:00,46.5592,15.656191,270.0,15.0,6.0,0,12.0
2023-08-14 20:35:00+00:00,46.5592,15.656191,270.0,24.0,6.0,0,12.0
2023-08-15 02:35:00+00:00,46.5592,15.656191,270.0,2.0,8.0,0,12.0
2023-11-07 01:35:00+00:00,46.5592,15.656191,270.0,6.0,9.0,0,12.0
2023-11-06 23:35:00+00:00,46.5592,15.656191,270.0,,9.0,0,12.0
2023-11-06 16:35:00+00:00,46.5592,15.656191,270.0,32.0,6.0,0,12.0
2023-11-06 15:35:00+00:00,46.5592,15.656191,270.0,23.0,5.0,0,12.0
2023-08-18 22:35:00+00:00,46.5592,15.656191,270.0,18.0,5.0,0,12.0
2023-08-19 01:35:00+00:00,46.5592,15.656191,270.0,5.0,8.0,0,12.0
2023-07-08 13:35:00+00:00,46.5592,15.656191,270.0,17.0,6.0,0,12.0
2023-11-06 04:35:00+00:00,46.5592,15.656191,270.0,4.0,8.0,0,12.0
2023-10-30 22:35:00+00:00,46.5592,15.656191,270.0,11.0,6.0,0,12.0
2023-08-13 12:35:00+00:00,46.5592,15.656191,270.0,16.0,7.0,0,12.0
2023-07-13 14:35:00+00:00,46.5592,15.656191,270.0,43.0,4.0,0,12.0
2023-07-08 18:35:00+00:00,46.5592,15.656191,270.0,19.0,7.0,0,12.0
2023-07-06 18:35:00+00:00,46.5592,15.656191,270.0,29.0,5.0,0,12.0
2023-10-31 03:35:00+00:00,46.5592,15.656191,270.0,11.0,7.0,0,12.0
2023-07-12 11:35:00+00:00,46.5592,15.656191,270.0,16.0,6.0,0,12.0
2023-03-08 16:15:00+00:00,46.5592,15.656191,270.0,27.0,4.0,0,12.0
2023-08-13 11:35:00+00:00,46.5592,15.656191,270.0,15.0,7.0,0,12.0
2023-07-12 14:35:00+00:00,46.5592,15.656191,270.0,,6.0,0,12.0
2023-07-06 09:35:00+00:00,46.5592,15.656191,270.0,24.0,5.0,0,12.0
2023-07-08 16:35:00+00:00,46.5592,15.656191,270.0,16.0,7.0,0,12.0
2023-07-06 20:35:00+00:00,46.5592,15.656191,270.0,32.0,5.0,0,11.0
2023-07-06 17:35:00+00:00,46.5592,15.656191,270.0,26.0,4.0,0,11.0
2023-07-23 17:35:00+00:00,46.5592,15.656191,270.0,11.0,7.0,0,11.0
2023-07-06 05:35:00+00:00,46.5592,15.656191,270.0,5.0,8.0,0,11.0
2023-07-08 12:35:00+00:00,46.5592,15.656191,270.0,,6.0,0,11.0
2023-07-28 18:35:00+00:00,46.5592,15.656191,270.0,32.0,5.0,0,11.0
2023-03-11 18:35:00+00:00,46.5592,15.656191,270.0,35.0,4.0,0,11.0
2023-07-05 13:35:00+00:00,46.5592,15.656191,270.0,26.0,6.0,0,11.0
2023-07-05 15:35:00+00:00,46.5592,15.656191,270.0,29.0,6.0,0,11.0
2023-07-05 16:35:00+00:00,46.5592,15.656191,270.0,31.0,6.0,0,11.0
2023-07-27 02:35:00+00:00,46.5592,15.656191,270.0,5.0,6.0,0,11.0
2023-07-07 19:35:00+00:00,46.5592,15.656191,270.0,40.0,6.0,0,11.0
2023-07-28 14:35:00+00:00,46.5592,15.656191,270.0,15.0,5.0,0,11.0
2023-07-28 13:35:00+00:00,46.5592,15.656191,270.0,27.0,5.0,0,11.0
2023-07-07 17:35:00+00:00,46.5592,15.656191,270.0,36.0,5.0,0,11.0
2023-07-28 07:35:00+00:00,46.5592,15.656191,270.0,32.0,5.0,0,11.0
2023-07-28 02:35:00+00:00,46.5592,15.656191,270.0,10.0,7.0,0,11.0
